Radial coordinate	delta n
-6,365	0,00226397153174141
-6,36	0,00226397153174141
-6,355	0,00226397153174141
-6,35	0,00226397153174141
-6,345	0,00226397153174141
-6,34	0,00226492153174141
-6,335	0,00226492153174141
-6,33	0,00226588153174141
-6,325	0,00226492153174141
-6,32	0,00226588153174141
-6,315	0,00226492153174141
-6,31	0,00226492153174141
-6,305	0,00226588153174141
-6,3	0,00226588153174141
-6,295	0,00226588153174141
-6,29	0,00226683153174141
-6,285	0,00226683153174141
-6,28	0,00226778153174141
-6,275	0,00226778153174141
-6,27	0,00226874153174141
-6,265	0,00226969153174141
-6,26	0,00227064153174141
-6,255	0,00227064153174141
-6,25	0,00227160153174141
-6,245	0,00227160153174141
-6,24	0,00227160153174141
-6,235	0,00227160153174141
-6,23	0,00227160153174141
-6,225	0,00227160153174141
-6,22	0,00227255153174141
-6,215	0,00227255153174141
-6,21	0,00227255153174141
-6,205	0,00227351153174141
-6,2	0,00227255153174141
-6,195	0,00227255153174141
-6,19	0,00227160153174141
-6,185	0,00227064153174141
-6,18	0,00226969153174141
-6,175	0,00226874153174141
-6,17	0,00226778153174141
-6,165	0,00226683153174141
-6,16	0,00226683153174141
-6,155	0,00226683153174141
-6,15	0,00226588153174141
-6,145	0,00226588153174141
-6,14	0,00226588153174141
-6,135	0,00226492153174141
-6,13	0,00226492153174141
-6,125	0,00226397153174141
-6,12	0,00226397153174141
-6,115	0,00226302153174141
-6,11	0,00226302153174141
-6,105	0,00226111153174141
-6,1	0,00226015153174141
-6,095	0,00225920153174141
-6,09	0,00225825153174141
-6,085	0,00225729153174141
-6,08	0,00225634153174141
-6,075	0,00225539153174141
-6,07	0,00225443153174141
-6,065	0,00225348153174141
-6,06	0,00225252153174141
-6,055	0,00225157153174141
-6,05	0,00225062153174141
-6,045	0,00224966153174141
-6,04	0,00224871153174141
-6,035	0,00224776153174141
-6,03	0,00224680153174141
-6,025	0,00224585153174141
-6,02	0,00224490153174141
-6,015	0,00224299153174141
-6,01	0,00224299153174141
-6,005	0,00224299153174141
-6	0,00224203153174141
-5,995	0,00224108153174141
-5,99	0,00224013153174141
-5,985	0,00224013153174141
-5,98	0,00224013153174141
-5,975	0,00223917153174141
-5,97	0,00223917153174141
-5,965	0,00223917153174141
-5,96	0,00223917153174141
-5,955	0,00223917153174141
-5,95	0,00223822153174141
-5,945	0,00223727153174141
-5,94	0,00223631153174141
-5,935	0,00223727153174141
-5,93	0,00223917153174141
-5,925	0,00224108153174141
-5,92	0,00224394153174141
-5,915	0,00224394153174141
-5,91	0,00223345153174141
-5,905	0,00219912153174141
-5,9	0,00211806153174141
-5,895	0,00190920153174141
-5,89	0,00152296153174141
-5,885	0,00121302153174141
-5,88	9,98441531741409E-4
-5,875	8,4299153174141E-4
-5,87	7,2855153174141E-4
-5,865	6,4654153174141E-4
-5,86	5,8646153174141E-4
-5,855	5,48311531741409E-4
-5,85	5,24471531741409E-4
-5,845	5,1207153174141E-4
-5,84	5,0539153174141E-4
-5,835	5,00631531741409E-4
-5,83	4,9586153174141E-4
-5,825	4,9300153174141E-4
-5,82	4,8632153174141E-4
-5,815	4,8251153174141E-4
-5,81	4,8060153174141E-4
-5,805	4,7869153174141E-4
-5,8	4,7869153174141E-4
-5,795	4,7964153174141E-4
-5,79	4,8060153174141E-4
-5,785	4,8155153174141E-4
-5,78	4,8251153174141E-4
-5,775	4,8346153174141E-4
-5,77	4,8537153174141E-4
-5,765	4,8727153174141E-4
-5,76	4,8823153174141E-4
-5,755	4,9013153174141E-4
-5,75	4,9013153174141E-4
-5,745	4,9204153174141E-4
-5,74	4,9300153174141E-4
-5,735	4,9490153174141E-4
-5,73	4,9490153174141E-4
-5,725	4,9490153174141E-4
-5,72	4,9490153174141E-4
-5,715	4,9586153174141E-4
-5,71	4,9586153174141E-4
-5,705	4,9586153174141E-4
-5,7	4,9681153174141E-4
-5,695	4,9681153174141E-4
-5,69	4,9776153174141E-4
-5,685	4,9776153174141E-4
-5,68	4,9872153174141E-4
-5,675	4,9872153174141E-4
-5,67	4,9967153174141E-4
-5,665	4,9967153174141E-4
-5,66	4,9967153174141E-4
-5,655	4,9967153174141E-4
-5,65	5,00631531741409E-4
-5,645	5,00631531741409E-4
-5,64	5,0158153174141E-4
-5,635	5,00631531741409E-4
-5,63	5,00631531741409E-4
-5,625	4,9872153174141E-4
-5,62	4,9967153174141E-4
-5,615	4,9776153174141E-4
-5,61	4,9681153174141E-4
-5,605	4,9586153174141E-4
-5,6	4,9586153174141E-4
-5,595	4,9300153174141E-4
-5,59	4,9109153174141E-4
-5,585	4,8918153174141E-4
-5,58	4,8727153174141E-4
-5,575	4,8632153174141E-4
-5,57	4,8441153174141E-4
-5,565	4,8346153174141E-4
-5,56	4,8155153174141E-4
-5,555	4,8060153174141E-4
-5,55	4,7964153174141E-4
-5,545	4,7869153174141E-4
-5,54	4,7869153174141E-4
-5,535	4,7869153174141E-4
-5,53	4,7774153174141E-4
-5,525	4,75831531741409E-4
-5,52	4,75831531741409E-4
-5,515	4,7488153174141E-4
-5,51	4,7297153174141E-4
-5,505	4,7011153174141E-4
-5,5	4,68201531741409E-4
-5,495	4,67251531741409E-4
-5,49	4,6439153174141E-4
-5,485	4,6343153174141E-4
-5,48	4,6248153174141E-4
-5,475	4,60571531741409E-4
-5,47	4,60571531741409E-4
-5,465	4,5866153174141E-4
-5,46	4,5866153174141E-4
-5,455	4,5580153174141E-4
-5,45	4,5485153174141E-4
-5,445	4,5485153174141E-4
-5,44	4,5390153174141E-4
-5,435	4,52941531741409E-4
-5,43	4,51991531741409E-4
-5,425	4,51991531741409E-4
-5,42	4,5103153174141E-4
-5,415	4,5103153174141E-4
-5,41	4,5008153174141E-4
-5,405	4,4913153174141E-4
-5,4	4,4913153174141E-4
-5,395	4,4817153174141E-4
-5,39	4,4913153174141E-4
-5,385	4,4913153174141E-4
-5,38	4,4817153174141E-4
-5,375	4,4913153174141E-4
-5,37	4,4817153174141E-4
-5,365	4,4913153174141E-4
-5,36	4,5008153174141E-4
-5,355	4,5008153174141E-4
-5,35	4,5103153174141E-4
-5,345	4,51991531741409E-4
-5,34	4,52941531741409E-4
-5,335	4,5390153174141E-4
-5,33	4,52941531741409E-4
-5,325	4,52941531741409E-4
-5,32	4,52941531741409E-4
-5,315	4,51991531741409E-4
-5,31	4,51991531741409E-4
-5,305	4,51991531741409E-4
-5,3	4,52941531741409E-4
-5,295	4,52941531741409E-4
-5,29	4,5103153174141E-4
-5,285	4,51991531741409E-4
-5,28	4,5008153174141E-4
-5,275	4,4913153174141E-4
-5,27	4,4722153174141E-4
-5,265	4,4627153174141E-4
-5,26	4,4627153174141E-4
-5,255	4,4627153174141E-4
-5,25	4,45311531741409E-4
-5,245	4,4627153174141E-4
-5,24	4,44361531741409E-4
-5,235	4,44361531741409E-4
-5,23	4,4340153174141E-4
-5,225	4,4150153174141E-4
-5,22	4,4245153174141E-4
-5,215	4,4054153174141E-4
-5,21	4,3959153174141E-4
-5,205	4,4054153174141E-4
-5,2	4,3864153174141E-4
-5,195	4,4150153174141E-4
-5,19	4,3864153174141E-4
-5,185	4,3864153174141E-4
-5,18	4,3959153174141E-4
-5,175	4,37681531741409E-4
-5,17	4,37681531741409E-4
-5,165	4,35781531741409E-4
-5,16	4,3387153174141E-4
-5,155	4,3387153174141E-4
-5,15	4,30051531741409E-4
-5,145	4,2719153174141E-4
-5,14	4,2528153174141E-4
-5,135	4,2338153174141E-4
-5,13	4,2338153174141E-4
-5,125	4,21471531741409E-4
-5,12	4,20521531741409E-4
-5,115	4,21471531741409E-4
-5,11	4,1956153174141E-4
-5,105	4,20521531741409E-4
-5,1	4,1956153174141E-4
-5,095	4,1670153174141E-4
-5,09	4,1575153174141E-4
-5,085	4,1670153174141E-4
-5,08	4,1479153174141E-4
-5,075	4,13841531741409E-4
-5,07	4,13841531741409E-4
-5,065	4,12891531741409E-4
-5,06	4,1193153174141E-4
-5,055	4,1193153174141E-4
-5,05	4,1098153174141E-4
-5,045	4,0907153174141E-4
-5,04	4,0812153174141E-4
-5,035	4,0812153174141E-4
-5,03	4,0717153174141E-4
-5,025	4,05261531741409E-4
-5,02	4,0430153174141E-4
-5,015	4,0240153174141E-4
-5,01	4,0049153174141E-4
-5,005	3,9858153174141E-4
-5	4,0049153174141E-4
-4,995	3,9954153174141E-4
-4,99	3,9763153174141E-4
-4,985	4,0049153174141E-4
-4,98	3,9858153174141E-4
-4,975	3,9572153174141E-4
-4,97	3,9286153174141E-4
-4,965	3,9572153174141E-4
-4,96	3,9381153174141E-4
-4,955	3,9191153174141E-4
-4,95	3,9286153174141E-4
-4,945	3,9381153174141E-4
-4,94	3,9095153174141E-4
-4,935	3,9000153174141E-4
-4,93	3,9286153174141E-4
-4,925	3,9286153174141E-4
-4,92	3,9286153174141E-4
-4,915	3,9191153174141E-4
-4,91	3,9286153174141E-4
-4,905	3,9286153174141E-4
-4,9	3,9191153174141E-4
-4,895	3,9286153174141E-4
-4,89	3,9095153174141E-4
-4,885	3,9477153174141E-4
-4,88	3,9477153174141E-4
-4,875	3,9572153174141E-4
-4,87	3,9572153174141E-4
-4,865	3,9572153174141E-4
-4,86	3,9667153174141E-4
-4,855	3,9572153174141E-4
-4,85	3,9572153174141E-4
-4,845	3,9667153174141E-4
-4,84	3,9763153174141E-4
-4,835	3,9572153174141E-4
-4,83	3,9667153174141E-4
-4,825	3,9667153174141E-4
-4,82	3,9572153174141E-4
-4,815	3,9572153174141E-4
-4,81	3,9667153174141E-4
-4,805	3,9572153174141E-4
-4,8	3,9477153174141E-4
-4,795	3,9381153174141E-4
-4,79	3,9477153174141E-4
-4,785	3,9572153174141E-4
-4,78	3,9477153174141E-4
-4,775	3,9477153174141E-4
-4,77	3,9477153174141E-4
-4,765	3,9667153174141E-4
-4,76	3,9667153174141E-4
-4,755	3,9858153174141E-4
-4,75	3,9763153174141E-4
-4,745	3,9763153174141E-4
-4,74	3,9858153174141E-4
-4,735	4,0049153174141E-4
-4,73	4,0144153174141E-4
-4,725	4,0049153174141E-4
-4,72	3,9858153174141E-4
-4,715	3,9954153174141E-4
-4,71	4,0049153174141E-4
-4,705	4,0144153174141E-4
-4,7	4,0144153174141E-4
-4,695	3,9954153174141E-4
-4,69	3,9858153174141E-4
-4,685	4,0049153174141E-4
-4,68	4,0049153174141E-4
-4,675	3,9954153174141E-4
-4,67	3,9763153174141E-4
-4,665	3,9572153174141E-4
-4,66	3,9286153174141E-4
-4,655	3,9572153174141E-4
-4,65	3,9572153174141E-4
-4,645	3,9477153174141E-4
-4,64	3,9286153174141E-4
-4,635	3,9191153174141E-4
-4,63	3,9191153174141E-4
-4,625	3,9286153174141E-4
-4,62	3,9191153174141E-4
-4,615	3,8905153174141E-4
-4,61	3,8905153174141E-4
-4,605	3,8714153174141E-4
-4,6	3,8905153174141E-4
-4,595	3,8809153174141E-4
-4,59	3,8714153174141E-4
-4,585	3,8618153174141E-4
-4,58	3,8428153174141E-4
-4,575	3,8237153174141E-4
-4,57	3,8332153174141E-4
-4,565	3,8237153174141E-4
-4,56	3,8428153174141E-4
-4,555	3,8332153174141E-4
-4,55	3,8142153174141E-4
-4,545	3,8237153174141E-4
-4,54	3,8332153174141E-4
-4,535	3,8523153174141E-4
-4,53	3,8428153174141E-4
-4,525	3,8618153174141E-4
-4,52	3,8523153174141E-4
-4,515	3,8618153174141E-4
-4,51	3,8809153174141E-4
-4,505	3,8714153174141E-4
-4,5	3,8809153174141E-4
-4,495	3,8714153174141E-4
-4,49	3,8809153174141E-4
-4,485	3,8905153174141E-4
-4,48	3,8905153174141E-4
-4,475	3,8905153174141E-4
-4,47	3,9000153174141E-4
-4,465	3,9095153174141E-4
-4,46	3,8905153174141E-4
-4,455	3,8905153174141E-4
-4,45	3,9000153174141E-4
-4,445	3,8905153174141E-4
-4,44	3,8905153174141E-4
-4,435	3,8714153174141E-4
-4,43	3,8905153174141E-4
-4,425	3,8905153174141E-4
-4,42	3,8714153174141E-4
-4,415	3,8809153174141E-4
-4,41	3,8905153174141E-4
-4,405	3,8809153174141E-4
-4,4	3,8905153174141E-4
-4,395	3,8905153174141E-4
-4,39	3,9000153174141E-4
-4,385	3,9095153174141E-4
-4,38	3,8905153174141E-4
-4,375	3,8809153174141E-4
-4,37	3,9000153174141E-4
-4,365	3,8905153174141E-4
-4,36	3,8905153174141E-4
-4,355	3,8618153174141E-4
-4,35	3,8618153174141E-4
-4,345	3,8523153174141E-4
-4,34	3,8618153174141E-4
-4,335	3,8523153174141E-4
-4,33	3,8428153174141E-4
-4,325	3,8523153174141E-4
-4,32	3,8332153174141E-4
-4,315	3,8142153174141E-4
-4,31	3,8237153174141E-4
-4,305	3,7951153174141E-4
-4,3	3,7951153174141E-4
-4,295	3,7855153174141E-4
-4,29	3,7855153174141E-4
-4,285	3,80461531741409E-4
-4,28	3,8142153174141E-4
-4,275	3,80461531741409E-4
-4,27	3,80461531741409E-4
-4,265	3,8142153174141E-4
-4,26	3,7951153174141E-4
-4,255	3,80461531741409E-4
-4,25	3,8142153174141E-4
-4,245	3,8142153174141E-4
-4,24	3,8142153174141E-4
-4,235	3,8237153174141E-4
-4,23	3,8523153174141E-4
-4,225	3,8428153174141E-4
-4,22	3,8618153174141E-4
-4,215	3,8618153174141E-4
-4,21	3,8523153174141E-4
-4,205	3,8523153174141E-4
-4,2	3,8428153174141E-4
-4,195	3,8428153174141E-4
-4,19	3,8332153174141E-4
-4,185	3,8428153174141E-4
-4,18	3,8332153174141E-4
-4,175	3,8237153174141E-4
-4,17	3,8428153174141E-4
-4,165	3,8428153174141E-4
-4,16	3,8428153174141E-4
-4,155	3,8332153174141E-4
-4,15	3,8237153174141E-4
-4,145	3,8142153174141E-4
-4,14	3,8237153174141E-4
-4,135	3,8142153174141E-4
-4,13	3,8237153174141E-4
-4,125	3,8237153174141E-4
-4,12	3,8332153174141E-4
-4,115	3,8237153174141E-4
-4,11	3,8523153174141E-4
-4,105	3,8428153174141E-4
-4,1	3,8523153174141E-4
-4,095	3,8332153174141E-4
-4,09	3,8237153174141E-4
-4,085	3,8237153174141E-4
-4,08	3,8237153174141E-4
-4,075	3,8428153174141E-4
-4,07	3,8332153174141E-4
-4,065	3,8428153174141E-4
-4,06	3,8428153174141E-4
-4,055	3,8523153174141E-4
-4,05	3,8523153174141E-4
-4,045	3,8714153174141E-4
-4,04	3,8618153174141E-4
-4,035	3,8428153174141E-4
-4,03	3,8332153174141E-4
-4,025	3,8237153174141E-4
-4,02	3,8332153174141E-4
-4,015	3,8142153174141E-4
-4,01	3,8332153174141E-4
-4,005	3,8428153174141E-4
-4	3,8428153174141E-4
-3,995	3,8523153174141E-4
-3,99	3,8618153174141E-4
-3,985	3,8714153174141E-4
-3,98	3,8809153174141E-4
-3,975	3,8809153174141E-4
-3,97	3,8714153174141E-4
-3,965	3,8809153174141E-4
-3,96	3,8809153174141E-4
-3,955	3,9191153174141E-4
-3,95	3,9191153174141E-4
-3,945	3,9191153174141E-4
-3,94	3,9191153174141E-4
-3,935	3,9286153174141E-4
-3,93	3,9191153174141E-4
-3,925	3,9286153174141E-4
-3,92	3,9381153174141E-4
-3,915	3,9381153174141E-4
-3,91	3,9286153174141E-4
-3,905	3,9286153174141E-4
-3,9	3,9381153174141E-4
-3,895	3,9381153174141E-4
-3,89	3,9667153174141E-4
-3,885	3,9667153174141E-4
-3,88	3,9572153174141E-4
-3,875	3,9763153174141E-4
-3,87	3,9858153174141E-4
-3,865	3,9763153174141E-4
-3,86	3,9763153174141E-4
-3,855	3,9858153174141E-4
-3,85	4,0049153174141E-4
-3,845	4,0144153174141E-4
-3,84	4,0240153174141E-4
-3,835	4,0144153174141E-4
-3,83	4,0144153174141E-4
-3,825	4,0335153174141E-4
-3,82	4,0717153174141E-4
-3,815	4,1003153174141E-4
-3,81	4,1098153174141E-4
-3,805	4,1193153174141E-4
-3,8	4,12891531741409E-4
-3,795	4,1193153174141E-4
-3,79	4,1193153174141E-4
-3,785	4,1098153174141E-4
-3,78	4,1098153174141E-4
-3,775	4,1098153174141E-4
-3,77	4,1098153174141E-4
-3,765	4,1003153174141E-4
-3,76	4,1003153174141E-4
-3,755	4,1098153174141E-4
-3,75	4,1479153174141E-4
-3,745	4,13841531741409E-4
-3,74	4,1479153174141E-4
-3,735	4,1479153174141E-4
-3,73	4,1479153174141E-4
-3,725	4,1575153174141E-4
-3,72	4,1479153174141E-4
-3,715	4,12891531741409E-4
-3,71	4,13841531741409E-4
-3,705	4,1193153174141E-4
-3,7	4,1003153174141E-4
-3,695	4,0812153174141E-4
-3,69	4,1003153174141E-4
-3,685	4,1098153174141E-4
-3,68	4,1193153174141E-4
-3,675	4,1098153174141E-4
-3,67	4,13841531741409E-4
-3,665	4,1479153174141E-4
-3,66	4,1479153174141E-4
-3,655	4,13841531741409E-4
-3,65	4,13841531741409E-4
-3,645	4,12891531741409E-4
-3,64	4,13841531741409E-4
-3,635	4,13841531741409E-4
-3,63	4,1479153174141E-4
-3,625	4,1479153174141E-4
-3,62	4,1479153174141E-4
-3,615	4,1575153174141E-4
-3,61	4,1575153174141E-4
-3,605	4,1479153174141E-4
-3,6	4,1575153174141E-4
-3,595	4,1479153174141E-4
-3,59	4,1766153174141E-4
-3,585	4,1670153174141E-4
-3,58	4,1575153174141E-4
-3,575	4,1575153174141E-4
-3,57	4,1479153174141E-4
-3,565	4,1479153174141E-4
-3,56	4,13841531741409E-4
-3,555	4,12891531741409E-4
-3,55	4,1098153174141E-4
-3,545	4,1003153174141E-4
-3,54	4,1003153174141E-4
-3,535	4,1098153174141E-4
-3,53	4,1003153174141E-4
-3,525	4,0812153174141E-4
-3,52	4,0717153174141E-4
-3,515	4,0621153174141E-4
-3,51	4,0717153174141E-4
-3,505	4,0907153174141E-4
-3,5	4,0907153174141E-4
-3,495	4,0717153174141E-4
-3,49	4,0717153174141E-4
-3,485	4,0717153174141E-4
-3,48	4,0812153174141E-4
-3,475	4,0812153174141E-4
-3,47	4,0907153174141E-4
-3,465	4,0907153174141E-4
-3,46	4,0907153174141E-4
-3,455	4,1193153174141E-4
-3,45	4,12891531741409E-4
-3,445	4,13841531741409E-4
-3,44	4,12891531741409E-4
-3,435	4,12891531741409E-4
-3,43	4,1098153174141E-4
-3,425	4,12891531741409E-4
-3,42	4,1193153174141E-4
-3,415	4,1193153174141E-4
-3,41	4,12891531741409E-4
-3,405	4,1575153174141E-4
-3,4	4,1479153174141E-4
-3,395	4,1670153174141E-4
-3,39	4,1670153174141E-4
-3,385	4,1766153174141E-4
-3,38	4,1670153174141E-4
-3,375	4,1670153174141E-4
-3,37	4,1670153174141E-4
-3,365	4,1861153174141E-4
-3,36	4,1861153174141E-4
-3,355	4,1861153174141E-4
-3,35	4,1766153174141E-4
-3,345	4,1766153174141E-4
-3,34	4,1766153174141E-4
-3,335	4,1670153174141E-4
-3,33	4,1766153174141E-4
-3,325	4,1861153174141E-4
-3,32	4,1956153174141E-4
-3,315	4,1861153174141E-4
-3,31	4,2338153174141E-4
-3,305	4,2338153174141E-4
-3,3	4,21471531741409E-4
-3,295	4,21471531741409E-4
-3,29	4,20521531741409E-4
-3,285	4,1956153174141E-4
-3,28	4,1861153174141E-4
-3,275	4,1766153174141E-4
-3,27	4,1956153174141E-4
-3,265	4,1670153174141E-4
-3,26	4,1575153174141E-4
-3,255	4,1670153174141E-4
-3,25	4,1956153174141E-4
-3,245	4,1956153174141E-4
-3,24	4,1766153174141E-4
-3,235	4,1575153174141E-4
-3,23	4,13841531741409E-4
-3,225	4,12891531741409E-4
-3,22	4,12891531741409E-4
-3,215	4,1003153174141E-4
-3,21	4,1003153174141E-4
-3,205	4,0907153174141E-4
-3,2	4,1003153174141E-4
-3,195	4,0907153174141E-4
-3,19	4,1003153174141E-4
-3,185	4,1193153174141E-4
-3,18	4,12891531741409E-4
-3,175	4,12891531741409E-4
-3,17	4,1479153174141E-4
-3,165	4,1479153174141E-4
-3,16	4,1479153174141E-4
-3,155	4,1575153174141E-4
-3,15	4,1766153174141E-4
-3,145	4,1575153174141E-4
-3,14	4,1479153174141E-4
-3,135	4,13841531741409E-4
-3,13	4,13841531741409E-4
-3,125	4,1193153174141E-4
-3,12	4,0907153174141E-4
-3,115	4,0717153174141E-4
-3,11	4,0621153174141E-4
-3,105	4,0240153174141E-4
-3,1	4,0144153174141E-4
-3,095	4,0144153174141E-4
-3,09	3,9858153174141E-4
-3,085	3,9667153174141E-4
-3,08	3,9381153174141E-4
-3,075	3,9667153174141E-4
-3,07	3,9763153174141E-4
-3,065	3,9572153174141E-4
-3,06	3,9572153174141E-4
-3,055	3,9286153174141E-4
-3,05	3,9191153174141E-4
-3,045	3,9095153174141E-4
-3,04	3,9191153174141E-4
-3,035	3,9191153174141E-4
-3,03	3,9286153174141E-4
-3,025	3,9286153174141E-4
-3,02	3,9095153174141E-4
-3,015	3,9095153174141E-4
-3,01	3,9191153174141E-4
-3,005	3,9000153174141E-4
-3	3,8905153174141E-4
-2,995	3,8905153174141E-4
-2,99	3,8714153174141E-4
-2,985	3,8523153174141E-4
-2,98	3,8523153174141E-4
-2,975	3,8332153174141E-4
-2,97	3,8332153174141E-4
-2,965	3,8142153174141E-4
-2,96	3,7855153174141E-4
-2,955	3,7665153174141E-4
-2,95	3,7474153174141E-4
-2,945	3,7855153174141E-4
-2,94	3,7855153174141E-4
-2,935	3,7569153174141E-4
-2,93	3,7569153174141E-4
-2,925	3,7379153174141E-4
-2,92	3,7474153174141E-4
-2,915	3,71881531741409E-4
-2,91	3,6902153174141E-4
-2,905	3,6616153174141E-4
-2,9	3,64251531741409E-4
-2,895	3,6044153174141E-4
-2,89	3,57571531741409E-4
-2,885	3,55671531741409E-4
-2,88	3,5281153174141E-4
-2,875	3,48991531741409E-4
-2,87	3,4708153174141E-4
-2,865	3,4613153174141E-4
-2,86	3,4518153174141E-4
-2,855	3,41361531741409E-4
-2,85	3,3945153174141E-4
-2,845	3,3564153174141E-4
-2,84	3,32781531741409E-4
-2,835	3,3087153174141E-4
-2,83	3,2801153174141E-4
-2,825	3,25151531741409E-4
-2,82	3,2229153174141E-4
-2,815	3,2133153174141E-4
-2,81	3,24201531741409E-4
-2,805	3,2324153174141E-4
-2,8	3,2229153174141E-4
-2,795	3,2133153174141E-4
-2,79	3,2038153174141E-4
-2,785	3,1943153174141E-4
-2,78	3,1847153174141E-4
-2,775	3,16571531741409E-4
-2,77	3,1847153174141E-4
-2,765	3,17521531741409E-4
-2,76	3,1561153174141E-4
-2,755	3,1275153174141E-4
-2,75	3,1180153174141E-4
-2,745	3,0989153174141E-4
-2,74	3,0703153174141E-4
-2,735	3,0608153174141E-4
-2,73	3,0703153174141E-4
-2,725	3,05121531741409E-4
-2,72	3,03211531741409E-4
-2,715	3,01311531741409E-4
-2,71	2,9845153174141E-4
-2,705	2,9559153174141E-4
-2,7	2,9559153174141E-4
-2,695	2,9368153174141E-4
-2,69	2,9368153174141E-4
-2,685	2,9177153174141E-4
-2,68	2,89861531741409E-4
-2,675	2,88911531741409E-4
-2,67	2,9177153174141E-4
-2,665	2,9082153174141E-4
-2,66	2,88911531741409E-4
-2,655	2,87001531741409E-4
-2,65	2,89861531741409E-4
-2,645	2,87961531741409E-4
-2,64	2,86051531741409E-4
-2,635	2,86051531741409E-4
-2,63	2,86051531741409E-4
-2,625	2,8319153174141E-4
-2,62	2,84141531741409E-4
-2,615	2,8223153174141E-4
-2,61	2,8319153174141E-4
-2,605	2,84141531741409E-4
-2,6	2,8128153174141E-4
-2,595	2,7937153174141E-4
-2,59	2,7937153174141E-4
-2,585	2,7651153174141E-4
-2,58	2,7651153174141E-4
-2,575	2,7651153174141E-4
-2,57	2,74601531741409E-4
-2,565	2,73651531741409E-4
-2,56	2,73651531741409E-4
-2,555	2,72701531741409E-4
-2,55	2,71741531741409E-4
-2,545	2,70791531741409E-4
-2,54	2,69841531741409E-4
-2,535	2,67931531741409E-4
-2,53	2,6507153174141E-4
-2,525	2,6602153174141E-4
-2,52	2,6507153174141E-4
-2,515	2,6411153174141E-4
-2,51	2,6697153174141E-4
-2,505	2,6507153174141E-4
-2,5	2,6411153174141E-4
-2,495	2,6221153174141E-4
-2,49	2,6030153174141E-4
-2,485	2,5935153174141E-4
-2,48	2,5744153174141E-4
-2,475	2,54581531741409E-4
-2,47	2,54581531741409E-4
-2,465	2,52671531741409E-4
-2,46	2,51721531741409E-4
-2,455	2,52671531741409E-4
-2,45	2,54581531741409E-4
-2,445	2,54581531741409E-4
-2,44	2,55531531741409E-4
-2,435	2,55531531741409E-4
-2,43	2,55531531741409E-4
-2,425	2,54581531741409E-4
-2,42	2,53621531741409E-4
-2,415	2,52671531741409E-4
-2,41	2,5076153174141E-4
-2,405	2,4886153174141E-4
-2,4	2,4790153174141E-4
-2,395	2,4790153174141E-4
-2,39	2,4695153174141E-4
-2,385	2,4504153174141E-4
-2,38	2,4695153174141E-4
-2,375	2,4695153174141E-4
-2,37	2,4599153174141E-4
-2,365	2,4599153174141E-4
-2,36	2,4790153174141E-4
-2,355	2,51721531741409E-4
-2,35	2,51721531741409E-4
-2,345	2,5076153174141E-4
-2,34	2,4981153174141E-4
-2,335	2,4981153174141E-4
-2,33	2,51721531741409E-4
-2,325	2,51721531741409E-4
-2,32	2,53621531741409E-4
-2,315	2,52671531741409E-4
-2,31	2,52671531741409E-4
-2,305	2,52671531741409E-4
-2,3	2,51721531741409E-4
-2,295	2,52671531741409E-4
-2,29	2,54581531741409E-4
-2,285	2,55531531741409E-4
-2,28	2,56481531741409E-4
